e.name,e.internal_id
DIAMOND HILL INC,2001303
J & K CORPORATION,204697
RAYSFIELD LIMITED,201333
"Sunbow International Co., Ltd.",204745
TOSCANA INTERNATIONAL LTD.,200161
YING FAT DEVELOPMENT COMPANY LIMITED,202719
"SINOBEDDING INTERNATIONAL TRADE CO., LTD.",2003399
ELYADE LTD.,204731
"Glory Management Co., Ltd",2003402
"QIFUNG CHEMICAL CO., LTD.",2002357
TUCANO LTD.,200445
AYTON Corporation,2002952
STRONG FIELD LTD.,2001575
SOUTHERN CROSS TWO LIMITED,2001706
SOUTH TRANSOIL HOLDING LTD.,201833
Short trade LTD.,2002142
ALMARO MANAGEMENT LTD.,200245
YALLE CAPITAL CONSULTING LTD.,200331
SERWOOD INVESTMENTS LTD.,200516
CITY CHANNEL LIMITED,2002415
DONCASTER GROUP S.A.,201813
CALYPSO TRADING CORPORATION,18428
KELLY SERVICES S.A.,18649
EDMONT LTD.,200519
MASSPORT INVESTMENTS LIMITED,200521
INNOVATION DEVELOPMENT INTERNATIONAL LTD.,2001624
REGENCY REAL ESTATE LTD.,200484
BLUE BLADE INTERNATIONAL INC.,204695
GOLDKEY DEVELOPMENTS LTD.,202710
ENDORA DEVELOPMENT INC.,2002956
GLENCAIRN ENTERPRISES LTD.,200489
WENZEL HOLDINGS CORP.,2002945
AC TRADE LTD.,201308
"NEGRO, S.A.",18676
MIDEAST PROPERTIES LTD.,201781
DAKOTA - DELTA CORPN LTD.,201786
KESTRAL INTERNATIONAL S.A.,18721
ANIFAX INTERNATIONAL INC.,13428
"Kasen Gifts Co., Ltd.",2002954
DIAMOND STAR TRADING LIMITED,2003309
BEDFORD INTERNATIONAL INVESTMENT LTD.,203077
LANOS BUSINESS LTD.,201278
ASCONA ENTERPRISES CORP.,201338
SAK-FIN HOLDING LTD,2003312
"NEWSUN INDUSTRY CO., LTD.",204819
"CONQUEST GROUP, INC.",20034
AIRDALE S.A.,204791
NEWAVE FINANCIAL S.A.,201394
Bayano Corporation Ltd.,2001727
"Hangzhou Kede Magnetic Components Co., Ltd",2001315
Forward Edge Image Inc.,2001329
MONEY RIVER LIMITED,201427
TRIANAMAR S.A.,202982
CLARK INTERNATIONAL CORP,200347
NIAGARA INC.,201866
QUERAL FINANCE S.A.,13293
ALL AMERICAN REINSURANCE COMPANY PCC,2001622
WAI SHING FURNITURE CO. LIMITED,201840
AZURE INTERNATIONAL INC.,200166
KAMPOS S.A.,202958
MANDRIA INVESTMENT S.A.,202961
BUSINESS PROJECT DEVELOPMENT LTD.,203006
CANFORD INTERNATIONAL LTD.,201449
COMPUTER PROJECTS INTERNATIONAL LIMITED,200148
GUSA FINANCE CO. INC.,13221
IVYWISE INTERNATIONAL LIMITED,2001667
SANDLANDS LIMITED,202995
TARON PORTFOLIO S.A.,202980
NELSON OVERSEAS CORP.,20299
CORPUS INVESTMENTS INC.,15189
ACCELERATION CORP.,15824
SILMARILLON DEVELOPMENT INC.,2001523
ULBRIGHT HOLDINGS ASSET INC.,2001540
Casava Limited,2001940
MIG S.A.,201462
NORTH SOUTH RESOURCES INTERNATIONAL LIMITED,201878
FIRST SUNNY INTERNATIONAL LTD.,2001669
"NINGBO JINRONG INDUSTRIAL CO., LTD.",2001680
CORBILLOT INVESTMENTS S.A.,13309
UNISUR EQUITIES INC.,2001542
VIEWFORT PORTFOLIO LTD.,2001551
WALCO TRADING SERVICES INC.,2001554
DOUBLET MANAGEMENT LIMITED,2002398
SUPERB FAITH LIMITED,2001699
Winstone Group Limited,2001708
WINDLESTRAW INVESTMENTS S.A.,1868
MOGAR TRADING S.A.,13409
TURQUOISE CORPORATION LIMITED,201369
LYRETAIL INVESTMENTS LIMITED,201849
Floresta Limited,203061
VIEWFIELD LIMITED,200459
INTER-LINGUAL COMMUNICATION SERVICES LIMITED S. A.,2030
ABBEYSTAR ASSOCIATES INC.,2001348
NDI Enterprises Limited,2002457
NEW ART DEVELOPMENT LTD,2001710
A&K LIMITED,2001731
ARPILE ASSET LTD.,2001361
BLACKWELL MANAGEMENT LIMITED,2001373
Foxdale Holdings Two Limited,2001751
SAD LTD,2001870
AVIATION SUPPORT INC.,20190
SOS.BSD. LTD,2002450
RYEDALE INTERNATIONAL CORP.,202728
MILO INVESTMENTS INC.,203109
Best Source International Limited,203111
EBURY LIMITED,201279
CAPRIM GENERAL TRADING LTD.,201829
IMPEX INTERNATIONAL LTD.,201362
NET2BE LTD.,201389
GREENBRIAR SERVICES LTD.,200490
QUADRA RESOURCES INC.,200493
RYAN ENTERPRISES S. A.,15835
INTENSIVE MARKETING LIMITED,202754
CHARLANDRA S.A.,17756
"Honc Petrifaction International Co., Ltd.",2002977
Starker Industrial Limited,2003425
"K D TRADING CO., LTD.",2001754
"NBT Engineered Components Co., Ltd.",2001756
"RICH INDUSTRY CO., LTD.",2001767
"Sky & Land Route Co., Ltd.",2001789
"INTRUST TABLEWARE CO., LTD.",2001790
"Ningbo SCY Imp & Exp Co., Ltd.",2002428
"Apex Industry Co., Ltd",2003443
"DALIAN DONGZHICHEN INTERNATIONAL TRADING CO., LTD.",2003456
CHARM SUCCESS INTERNATIONAL LIMITED,2003465
KONRICH INTERNATIONAL CORP.,15857
"Ningbo Xiangfeng Imp. & Exp. Co., Ltd.",2003471
PROP INC.,15552
PLAZA LTD.,202771
MKisc LTD,2002479
MICAM INC.,19534
CARMEN INTERNATIONAL INVESTMENTS LTD.,2003786
"JYP TRADING CO., LTD",2002448
"SHENGTAI TYRE CO., LTD",2001894
EVERIDGE LTD.,201899
LINWOOD INTERNATIONAL INC.,12206
CAVALLO UN S.A.,12793
LiFung Industry Limited,2002483
"NINGBO APPAREL FASHION CO., LTD.",2002486
International Legal Corporation,2002773
SABROS INTERNATIONAL CORP.,19186
"SERKUT INVESTMENTS, S.A.",19227
NICE ONE LIMITED,201130
RAMBURS INC.,201884
Colossal Ads Media Inc.,2003361
CMS GROUP S.A.,19270
WALKER TRADING S.A.,2002424
MAVERICK UK LIMITED,2002460
Saniterra Limited,202390
CANTER INVESTMENT LTD.,200040
KEEVILE HOLDINGS INC.,2002421
LYNX SHIPPING LTD.,203681
Soar Limited,2002502
WATERBORNE ASSOCIATES CORP.,19529
CREEKWOOD ENTERPRISES INC.,2000692
Sona International Services Inc.,2002225
HING TAI ENTERPRISES LIMITED,2003061
BLUEWOOD CORP.,203690
ELADON INC.,203692
FTradition Limited,2002227
F247 Services Limited,2002231
"MACRO GAIN INDUSTRY CO., LIMITED",2003066
"KERPEN RE, LTD.",2000639
DANOVAK INC.,2003754
HICKTON INC.,2003775
CLUB DE REMATE PIKA PIKA CORP.,201846
BOUKLOUK S.A.,203736
ESSELTE INTERNATIONAL LIMITED,200437
CLAPTON TRADING S.A.,18309
ROSSMORE OVERSEAS INC.,18315
Hanker Success Limited,2002503
GLOBAL WORLD LIMITED,201860
FLAMEN LTD.,201918
ALVEAR REAL ESTATE S.A.,20378
MAPLE HOLDINGS LTD.,2002197
VES ENVIRONMENTAL SOLUTIONS INC,2002555
DABHART INTERNATIONAL INC.,19769
GEO Development Corporation Ltd.,2000619
AMECO INC.,2002558
"MILESTONE IMPORT AND EXPORT CO., LIMITED",2002271
GREEN ACRES HOLDINGS LIMITED,2000397
JODI INVESTMENTS (S) LIMITED,200378
GS CAPITAL INC.,201464
PASTNER CORP.,19249
Reya De Costa Rica Inc.,2002508
"JIAHONG INTERNATIONAL TRADING CO., LTD.",2003397
AUSTRAL ENTERPRISES LTD.,201678
SANDFORD FINANCE S.A.,14135
FERRUM HOLDINGS LIMITED,2000433
NADELSON GROUP CORP.,2002397
"IFLABEL CO., LTD.",2003400
"HONGKONG SANLI CO., LIMITED",2002597
SELKO ASSETS S.A.,202443
CASTLE FINANCE CORP..,2002199
GLOBEXIMP INC.,200339
J D MERCANTILE LTD.,2002485
MF INTERNATIONAL ACCOUNTING SERVICES LTD.,2002598
TREASURE STAR COMPANY LIMITED,201599
CERISE LIMITED,200071
ALQUISA S.A.,2000719
DeMasonBanquePrivée PLC,203770
GWEEKEND LTD,2002245
MONTANA ENTERPRISES S.A.,201638
LOMBARD CORPORATION,1981
ZHENGHAO INTERNATIONAL TRADE LIMITED,2003799
GARENDON S.A.,19542
Al Dabal Estate Limited,2003745
ATLANTIS FOOD & PHARMA LTD.,2000755
"Ningbo Bingcheng Import & Export Co., Ltd.",2003804
BLUE STAR ENTERPRISES LIMITED,2003814
WALKER CAPITAL LTD.,2000418
"TOPALMY INTERNATIONAL CO., LTD",2003848
SITHCO INC.,2000616
GREAT POLAR DEVELOPMENT S.A.,19565
"BARRY TRADING CO., LIMITED",2003078
"Ruby Waltz Investment Co., Ltd.",2002280
BENISON INTERNATIONAL CORP.,16211
SARKI MEDIA INC.,1994
BLUE GATE CORPORATION,19570
HIGHVIEW LIMITED,201667
MEDIA HORIZONS CORPORATION,19584
MIDDLE EUROPE INVEST LTD.,202446
WANNABE INTERNATIONAL S.A.,19784
WEXFORD EQUITIES S.A.,19786
FRONTPARK INTERNATIONAL INC.,20038
IBOS INVESTMENTS S.A.,19586
PLANNER BUSINESS S.A.,19837
GOLDEN BRAND INTERNATIONAL LTD,2002282
"MK INDUSTRIAL CO., LTD.",2002514
128Bit Services Limited,2003068
RMBH S.A.,19811
Anchor Holding ltd,2003188
LANDMARK HOLDINGS LTD.,201775
HELLENIC SHIPPING SERVICES S.A.,19709
PROfashion Ltd.,2003883
SMART LOGISTIC OPERATION GROUP LTD.,2003891
WIN CHAMP LIMITED,2000538
ARCO COMPANY LTD,201530
FEWES RESEARCH & CONSULTING LTD.,200065
MASTERLEY INCORPORATED,19740
Star Runner Corporation,2003239
GREAT FINANCE COMPANY INC.,19868
HIGHSTAR INVESTMENTS CORP.,19870
CHARM MANAGEMENT CORP.,19517
COLLIER RESEARCH & CONSULTING LTD.,200066
HELMSLEY CORPORATION,2003269
CIBI INTERNATIONAL CORP.,19814
COLLEEN INC.,19609
TORO CORP.,200078
MALCLOW INC.,19612
WIC Life Limited,2000917
KELVIN MANAGEMENT INC.,19828
"PARQUE LEFEVRE, S.A.",19674
GENA HOLDINGS INC.,19676
CROWTON COMPANY LIMITED,200395
SHIRLING ENTERPRISE S.A.,19846
ALTRADE B.V.,2000428
TAKAMAKA INDUSTRIES LIMITED,201654
SAGU CORP.,2000434
RIDDELL FINANCE CORP.,203777
MEDUSA RESEARCH S.A.,201886
PINELOT EQUITIES S.A.,19836
BERNSON INTERNATIONAL S.A.,19838
COLBERTON INTERNATIONAL INC.,19844
"AUTO ACTION INCORPORATED, INC.",19628
"NAPOLI CORPORATION, INC.",19631
GOLD CITY HOLDINGS INC.,19867
"CENTRAL DE COMUNICACIONES INTERNACIONAL, SOCIEDAD ANONIMA",19917
MILAN INTERNATIONAL S.A.,19626
GAUTIER INTERNATIONAL MARKETING CORPORATION,2000500
FERNCOURT HOLDINGS LIMITED,201916
GLOBAL CAPITAL DEVELOPMENT S.A.,20247
GREENSPACE INVESTMENTS INC.,19869
BENTLEY INVESTMENT INCORPORATED,201738
RELTORE INVESTMENTS INC.,19894
CHADMORE CORP.,2003338
ASIAPAC MEDICAL TECHNOLOGIES LIMITED,201735
PROYECTOS EUROPEOS GSC INC.,19896
GRAND NATURAL LIMITED,2003149
DASEIN INTERNATIONAL LIMITED,200100
TRADEINVEST SYSTEMS INC,2000667
FORTUNE CAPITAL S.A.,19845
MULLET INTERNATIONAL S.A.,19683
COSTELLO INTERNATIONAL INC.,200080
VESTA INVESTMENT LTD.,201750
ELSTON PARTNERS LTD.,2003898
WHITE PEARL CORP.,2000469
VICTORY MANAGEMENT S.A.,200047
"FOCUS POINT, LLC",2003919
Adeline Industries Ltd,2003921
JENNAH ASSOCIATED S.A.,19825
BILPORT RESOURCES CORP.,19655
LIBERTAS VENTURES LTD.,200209
NTG LTD,2002712
UNIWITS INTERNATIONAL LIMITED,2000867
BOYLE INCORPORATED,2003208
Sino-Resources Technology Ltd,2000819
BILLION SEA LIMITED,201743
FOREVER HARBOUR LIMITED,201745
MALIBU INVESTMENTS LTD.,201773
WORLDPRO MANAGEMENT SERVICES LTD.,201780
Turnstone Capital Inc.,2003909
"FORTUNE FOREST INTERNATIONAL CO., LTD",2000844
"Wuxi SEC Electric Machinery Co., Ltd.",2000850
Talent Epoch Group Limited,2003947
World Corner Marketing Limited,2003241
NARRABINE RESOURCES LTD.,2000488
"FASHION ONE CO., LTD.",2003106
MAYFIELD INTERNATIONAL S.A.,2000542
CYGNET EQUITIES S.A.,19778
WELLEND LIMITED,2003130
CRUSH CORP.,2000594
FU MING ENTERPRISES LIMITED,2003280
"TOKAI DENPUN CO., LTD.",2003120
Jade Wind Limited,2003267
SINOCEM TRADING HONG KONG LIMITED,2003137
"FAR EASTWARD CO., LIMITED",2003905
REGAL INVESTMENTS CONCEPTS INC.,19793
