e.name,e.internal_id
SKY EAGLE HOLDINGS CORP.,16413
CHATHAM ASSOCIATES INC.,12774
FILSAR EQUITIES S.A.,18208
FAJARIN COMPANY INVESTMENTS INC.,2000299
LAGUNA PARAISO INC.,18352
DUDURA INC.,18280
VINCA MANAGEMENT INC.,18331
MITRE EQUITIES S.A.,17991
YARN EQUITIES INC.,18002
XERATON INVESTMENT CORP.,1815
SONDISTE INC.,12759
SHELBURNE SERVICES LLC,120233
NOVE MANAGEMENT LIMITED,2000585
Rocco International Limited,2000591
KELSON INC.,18555
THIMBLE INC.,18572
"D.N.C. INVESTMENTS LIMITED, S.A.",1612
SOUTHGATE TRADING CORP.,16235
Health Call Consultancy Ltd,2000600
CARANDALE LIMITED,1001393
DASA IMPORT-EXPORT GMBH,1001405
WORLD TELEX AND TELEFAX EDITION INC.,15553
DA VINCI CAPITAL INC.,18702
FALO CO. S.A.,18703
THRUSTON INC.,18657
BATEI INC.,18684
SECON INC.,18685
SMARBEL INC.,18691
FOREST JUMP INTERNATIONAL LIMITED,1001415
BRISTOL TOP HOLDINGS LTD.,1001426
"MARITIME AND ENVIROMENTAL LEGAL SERVICES, INC.",2000641
ESSENDON CAPITAL LTD.,1001400
GREAT SEA HOLDINGS LIMITED,2000703
FULLWAY INTERNATIONAL LIMITED,2000705
"Rota Pharm & Chem Co., Ltd.",2000679
DRAGON MAX INVESTMENTS LIMITED,2000710
TOP TEAM GROUP LIMITED,2000717
EURAVAL HOLDINGS S. A.,1598
"MURAKAMI TAKESHI SHOTEN CO., LTD.",2000680
CENTROL CORPORATION,16018
"ENERGY RESOURCE INVESTMENTS, S.A.",16025
TECHFULL INVESTMENT CORPORATION,16002
INELSA FINANCE CORP.,13410
ROSEHALL INVESTMENTS INC.,13423
DOXA WILL LTD.,1004513
ALDIS FINANCE INC.,15172
STENTON LLC,120300
Foton Pak Bus Company (Pvt.) Limited,1004589
SMART SECRET LIMITED,1004504
GIANT WINNER LTD.,1004518
CATAMARAN PROPERTIES CORP.,14980
PERSHING TRADING S.A.,16343
RAMDEL HOLDINGS S.A.,19428
Realever Enterprise Limited,1004553
WESTERLY HOLDINGS S.A.,19435
MELCOM HOLDINGS S.A.,17560
OMEGA EQUITIES S.A.,2000666
YARBOROUGH MANAGEMENT S.A.,16368
COLEBRIDGE MANAGEMENT INC.,16402
QUINTANA CORPORATION,1004706
PAN OCEAN RESOURCES LTD.,1004932
TRIUMPH ENTERPRISES S.A.,1283
DARBY MANAGEMENT LLC,120329
"LUORISE CO., LIMITED",1004555
FREMONT INTERNATIONAL INVESTMENTS S.A.,16136
NEWFAIR INTERNATIONAL CORP.,13132
PICOIL CHEM S.A.,15249
ANI R S.A.,1004412
Antropy Ltd.,1004937
NORFOLK LANE S.A.,16404
DENIZEN ENTERPRISES S.A.,15489
WOODHOUSE COMPANY S.A.,15472
EUROGEST HOLDING LIMITED,2002107
BOARDWALK HOLDINGS S.A.,15061
HENNESSEY INVESTMENTS INC.,2000546
GUILSER FINANCE INC.,19426
CLANDON INVESTMENTS S.A.,15068
TEBAR INC.,13094
BRINN FINANCE CORP.,19401
ARVAL TRADING INC.,17163
TUCKWOOD INVESTMENT S.A.,2000628
ROSEWOOD SECURITIES S.A.,13110
MARLBOROUGH SECURITIES S.A.,13034
MF CONSULTING LTD.,2000608
DIASONICS CAPITAL S.A.,17557
JESS MARKETING SERVICES LLC,121152
NETWORK ACCESS LLC,120273
MYRABELLE EQUITIES INC.,17577
REBECK DEVELOPMENT INTERNATIONAL S.A.,17044
VOYAGER INVESTMENTS S.A.,12821
ENERGY DEVELOPMENT SERVICES LLC,121187
BRILLIANT SUN LTD.,1005690
WHITE GALE SECURITIES S.A.,15487
WOODRUFF ENTERPRISES LTD.,1005039
Prime Exports Limited,1004922
DEMIREL INVESTMENTS S.A.,14143
MURAT FINANCE SERVICES LLC,121594
ONLINE DESIGNER CLOTHES ENGLAND S.A.,2000613
Global Health Corp.,2000688
VISIONS MANAGEMENT INC.,19486
DENJO ENTERPRISES INC.,19437
DEVERON TRADING INC.,15545
"HAPPY BOCAS CHARTER, CORP.",14848
SALMAN & LYNCH COMMODITIES INC.,14872
LAKE VERNON INC.,11370
BROOKLYN DEVELOPMENT CORPORATION,11402
MATRIX RESEARCH LTD.,200067
PESAKI CORP.,15560
TUMBRIDGE LTD.,2000694
SOROUR ENTERPRISES S. A.,1719
FANAPA INC.,16288
OLIVETT EQUITIES S.A.,18107
BULKA INC.,13445
ASSOCIATED OILFIELD SUPPLIES INC.,1491
INNOVATOR ENTERPRISES LTD.,200070
GRIEDUN LIMITED,2000765
DELANO INTERNATIONAL L.C.,120050
EURASIAN FINANCIAL & INVESTMENTS CORP.,12242
WEXLER TRADING INC.,15002
BUGLER INC.,15021
SAFAT INVESTMENTS LTD. S.A.,1758
PAPER ENTERPRISES S.A.,17588
Land Concept Ltd.,2000756
MULTISYSTEM SERVICES S.A.,16483
SHALDIV CORP.,19375
"Kurumba International Investment Co., Limited",1004897
QINGDAO TIGER GLASS INTERNATIONAL CORPORATION,1004918
"JINMEILAI INDUSTRIAL CO.,LTD",1005658
"DALIAN FUQIANG AQUATIC CO., LTD.",1005687
MALCON FINANCIAL CORP.,14174
HIGHLAND EQUITIES INC.,18537
HANLEYFORD INVESTMENTS S.A.,1869
"NINGBO QTOP IMPORT AND EXPORT CO., LTD.",1004455
EVERHII HOLDINGS CORP. LTD,1004468
"ANJIN FOODSTUFF CO., LIMITED",1004618
GALAXY WAY LIMITED,1004656
CHAIN HOLD CORP.,16106
Grand Source Holdings Limited,1005692
"Futaste Co., Ltd",1005719
POWER POINT INT'L (PANAMA) CORP.,16246
MARITECH INDUSTRIES INC.,15693
FIVAL SECURITIES CORP.,15732
"YONGLIAN INTERNATIONAL TRADING CO., LTD.",1004600
VICTOR PRIVATE CORP.,1005743
ZORA ASSOCIATES INC.,13666
APPLETON EUROINVEST S.A.,18120
ECO ENERGY INTERNATIONAL LTD.,1005745
YK HARDWARE COMPANY LIMITED,1004607
TRANSBALTIC SHIPPING CO. INC.,15772
BAYNES TRADING S.A.,16047
INTERHALCO (MARKETING) INC.,15595
SIEGEL HOLDINGS INC.,15655
MATURA HOLDING INC.,16144
CAXTON HOLDINGS ENTERPRISES S.A.,2001292
LAMABU INC.,16996
ELENCOL INC.,17016
SWEETPEA SOLUTIONS TWO LIMITED,2001297
TUCKNER DEVELOPMENT CORP.,19429
TROMPO INC.,16159
COMMERCIAL COFFEE ASSOCIATES INC.,14191
"SEGRER HOLDINGS, INC.",14237
RICEBURG OVERSEAS S.A.,16537
GRAMPANEL INC.,17018
HUIBO STATIONERY ASIA INC.,2000522
CERRITOS CORPORATION,18798
PLEVER DEVELOPMENT INC.,18421
GLOBE CONTINENTAL INVESTMENTS S.A.,14263
LittleStar Corporation Inc.,2000829
MACROCONSULT SOCIEDAD ANONIMA,19456
HANDIFORD ENTERPRISES CORP.,16591
WALDORF OVERSEAS INVESTMENTS INC.,19532
SATINSA-SERVICIO DE ASISTENCIA TECNICA INTERNACIONAL S.A.,13691
PETERSON SECURITIES INC.,17122
MATTEORY INC.,17071
QUINTAIL INC.,19480
SERVICIOS DE HELICOPTEROS S.A.,1710
DORAL COMMERCIAL INC.,1712
MANSOURIA ENTERPRISES S. A.,1715
LATINAMERICAN ENVIRONMENTAL SOLUTIONS INC.,17153
SILVERHOLME INC.,13543
GERSCHNI HOLDINGS LIMITED,15562
JOINTER INC.,20007
PANAMA AVIATION SERVICES ASSOCIATION S.A..,1951
ASTRA EXIMPORT CORPORATION,1429
MEDIACON TRADING CORP.,16610
"INTERCLANPA, S. A.",1668
FACONNABLE INC.,17073
FLOATING INC.,17077
DENWICK CORP.,16681
DOPRO INC.,16165
FLORIAN ENTERPRISES INC.,1557
PISCIS EQUITIES S.A.,15579
AGRO-ALPHA PANAMA CORP.,13130
INVESTMENTS TOWER  INC.,13447
ARFOUR INC.,15794
V M & E SECRETARY INC.,2000699
LASINI INC.,15637
ENGLER INC.,15642
"DALIAN TWINLEAF PLASTICS CO., LTD.",2000757
LEADING STAR INVESTMENT LIMITED,1004399
Meno Limited,1005589
"EVER GLORY CORP., LTD.",2000760
"Pacific Union Co., Ltd.",2000781
3V CORPORATION,1004428
TOP WEALTH HK) INTERNATIONAL LIMITED,1004432
EDENGROVE CORP.,2000794
CrioVida Inc.,2000815
MARENTO HOLDINGS LIMITED,1004821
KALDOR ASSETS LIMITED,1004529
"WILOP FORGE AND FOUNDRY CO., LTD.",2000822
Global Richest (H.K.) Limited,2000824
INTERNATIONAL CAPITAL HOLDINGS INC.,1876
BILAL INVESTMENTS INC.,19353
MAESTRO MANAGEMENT INC.,19367
PALL MALL PROPERTY INVESTMENT S.A.,15707
TAICO INDUSTRIAL CORPORATION,17471
PHLOX INC.,18766
"YONGLIAN INTERNATIONAL TRADING CO., LTD.",2000840
GOLDEN SKY EQUITIES INC.,17486
GOODYEAR INT'L CORP.,17494
INTRA INTERNATIONAL S.A.,12994
RIVIERA EQUITIES S.A.,13377
"QINGDAO UNISTAR CO., LTD.",2000852
GOLDEN STARS GROUP LIMITED,2000854
SERPRO INTERNATIONAL LTD.,121155
IVECO ASSETS MANAGEMENT INC.,15174
WESTDALE OVERSEAS INC.,13138
RESCO TRADING S.A.,13139
ABINGER OVERSEAS LLC.,120349
"LONGWIN TRADE CO., LTD",2000862
YOPRATA INC.,15785
"ATALANTA COMPAÑIA, S. A.",131
RAYNER PROPERTY HOLDINGS LTD.,121170
"Synthetic Chemistry Group Co., Limited",2000878
FRONTIER HOLDING GROUP LLC,121262
FUCHSIA INC.,15258
RISETOP INTERNATIONAL LIMITED,200089
BH HOLDINGS LTD,2000893
QUASAR INDUSTRIAL MATERIALS INC.,16184
SAUR 3 INTERNATIONAL CORP.,13149
MINCOM INC.,18804
ABACUS FINANCIAL CO. INC.,1653
OLIVIERA HOLDING LTD. INC.,13483
AUTOMOTIVE SERVICES COMPANY S. A.,1522
"CLUB BETAMAX, S. A.",1764
SUN RISE BICYCLE IND CORP.,17703
ADIS HOLDINGS INC.,12887
MultiTrade Team Inc.,15256
"ITALIAN TEXTILES, INC. (ITALTEX, INC.)",1948
STREAMER INC.,19481
STALLNEC INTERNATIONAL LLC,120374
PAVILION ASSOCIATES S.A.,16559
MARCO POLO ASSOCIATED INC.,19508
UNITED TROPICAL FRUITS INC:,12038
LATIN AMERICAN MARKETING SERVICES (LAMSER) INC.,165
GRAND ORIENTAL INTERNATIONAL CORPORATION,16515
MAXELL LTD.,121247
LYRA TRADING CORPORATION,1439
PANCURRI INC.,1811
BUTLER TRADING CORPORATION,13523
TRANSWORLD PHARMACEUTICAL SUPPLY CONTRACTORS S.A.,13534
UNIMAG FINANCE INC.,13561
GARNIER INVESTMENTS S.A.,13643
ADINTER FINANCE INC.,13650
COBEC OVERSEAS INC.,13581
GALWAY ASSOCIATES INC.,13662
GRUPO C HOLDINGS S.A.,13548
LATIN SUD INVESTMENT S.A.,17124
FRANCK ART INC.,13694
CAPITAL INVESTMENT  FUND LIMITED INC.,17137
ELAMY INC.,14285
CARMINDA S.A.,19512
INTERTRADING COMMERCIAL ENTERPRISES INC.,14307
DALMENY INTERNATIONAL S.A.,13715
LINTHORNE ASSOCIATES S.A.,17245
BEECHCROFT INVESTMENTS INC.,13861
GRANADA AGRI DEVELOPMENT LTD. INC.,13878
GATEWAY FINANCE INC.,14309
ARTEX ENTERPRISES S.A.,16304
SITEA INTERNATIONAL S.A.,13684
KAMAR INVESTMENTS INC.,1720
STIMSON INC.,16310
KICER INC.,16317
EGANVILLE FINANCE S.A.,16622
PENIEL INC.,16634
ARLING INC.,13633
"CENTRAL AMERICAN SERVICE & SUPPLY COMPANY - CASCO, S.A.",17132
JORELAR INC.,17142
MEYZE INC.,13792
NARPALOS INC.,17144
GROLIPASE INC.,17146
MAGEE CORPORATION,16517
ARCVERT INC.,13851
ARCIA INC.,15215
BRORA INC.,15217
"QARUN BUILDING CENTER & TECHNOLOGIES, S.A.",19409
GLORY CROWN INTERNATIONAL INC.,16261
ALBERT ASSOCIATES S.A.,16523
HARTNELL SERVICES LTD.,120337
TRANSEURO INC.,13125
"CHIN LEE STEEL INDUSTRY GMBH, S.A.",16023
CLEVERLY INVESTMENTS INC.,13866
METF (PANAMA) INC.,13485
LYTEOC INC.,15221
NEWLAND ASSOCIATES S.A.,13646
AMAGER SYSTEMS ENGINEERING INC.,14006
ZION HOLDINGS INTERNATIONAL LLC,120361
MOSSACK FONSECA CORPORATE SERVICES LTD. INC.,13887
B.N.V. INC.,13897
AMBERON HOLDINGS CORP.,16043
MEYWELL HOLDING INC.,13911
NETEX INC.,13944
"LA CRESTA 5B, S.A.",17749
QUICKARD ASSOCIATES INC.,19841
BILFORD INCORPORATED,19897
TING LI GROUP CORP.,16048
WESTCO DEVELOPMENT INC.,16780
BOLEYN INC.,15075
MANSEL PORTFOLIO ADVISORS INC.,16503
ST. JOHNS FINANCE INC.,13962
JET HOTEL MANAGEMENT INC.,17272
NEWCOMBE TRADING INC.,16505
EUGENE DEVELOPMENT INC.,16527
MILLBROOK MANAGEMENT INC.,13969
SKYLIGHT COMPANY INC.,13977
MILHOUS INVESTMENTS S.A.,16532
SPICA MANAGEMENT CORP.,15160
KOCIRY INC.,16430
FORGENO INC.,16490
CONGREVE HOLDINGS INC.,15085
GENTRY TRADING INC.,15110
PATHFINDER ENTERPRISES INC.,15157
DAPENBAC INC.,14081
VENEZIA S.A.,13927
PROSER SECURITIES CORP.,15735
EUROLINK TRADING CORPORATION,18118
MADEIRA ASSOCIATES INC.,13922
WEBBER INTERNATIONAL S.A.,16032
BRAMLEY TRADING INC.,18135
SIERRA COMMUNICATIONS INC.,15818
MARXER INC.,14088
RALDY INC.,14090
DOLMAN HOLDINGS INC.,15803
RAVENSWOOD DEVELOPMENT INC.,16037
KRISLAN ASSOCIATES S.A.,13828
ANDREA SHIPPING S.A.,1389
AL-AMAL INTERNATIONAL INVESTMENTS S.A.,13899
DINCA INTERNACIONAL S.A.,13810
TALARNA INC.,13948
WELPAC INVESTMENTS INC.,13964
IGEL FINANCE CORP.,13724
SOL EQUITIES S. A.,15820
EDUCATE AFRICA INC.,12243
STENFORD INVESTMENTS INC.,13910
JERVOIS HOLDINGS GROUP L.C.,122455
STAR CLASS CORPORATION,13979
ZING INC.,18846
CICELY TRADING LLC,121250
"CAPITAL INVESTMENT GROUP, INC. (GOLD BEACH PROPERTIES INC. )",13698
RALEIGH LIMITED LIABILITY COMPANY,122284
LONGPORT SHIPPING & TRADING COMPANY INC.,13719
SERVICIOS PLASTICOS S. A.,16051
AMROSE FINANCE INC.,15898
HERMES EQUITIES CORP.,16071
J.K.F.L. INVESTMENTS INC.,1378
AMERICASIA TRADING INC.,13952
GRASMERE OVERSEAS S.A.,16057
"CANTERAS NACIONALES CARIBE, S.A.",16079
WEFUTONE OCEAN LIMITED,2000944
"UNION LUCK INTERNATIONAL TRADING CO., LIMITED",2000952
GEETA INTERNATIONAL S.A.,13766
SUCCESS BUSINESS TRADE LTD.,2000965
"KROWN HOLDINGS, S.A.",16150
"ABU HADRYA, S.A.",1485
SLADE DEVELOPMENT S.A.,16250
CORBRIDGE TRADING INC.,14865
IDERVAL FINANCE INC.,13697
BLANES BUSINESS S.A.,14039
BURFIN LLC,122272
COWELL TRADING INC.,14021
CARLEY HOLDINGS S.A.,13771
ROSAB ENTERPRISES INC.,1617
RUTLEDGE HOLDINGS S.A.,17172
TWIGSAW CORPORATION,19436
CONSOLVE INVESTMENTS LLC,121268
VICTORY HARVEST INT'L CORP.,16095
LARMIN GROUP LLC,122495
"SUSANZ INTERNACIONAL, S.A.",1375
VALONGO CORPORATION,13892
SIGMA INVESTMENTS LIMITED S. A.,1391
DELANTERA FINANCIERA S.A.,14012
BRIGHTVIEW ENTERPRISES LIMITED INC.,15156
LASER MARITIME INC.,15170
GEMSTONE MINING ENGINEERING D-4 INC.,13913
MRH HOLDING S.A.,17270
RACINE CREDIT & FINANCE INC.,13953
LUCKY STAR INVESTMENT CORP.,16999
BLOSTAR DEVELOPMENT HOLDING CORP.,13709
FAIR ISLES INVESTMENT HOLDINGS INC.,1722
WINDCHESTER ASSOCIATES S.A.,13921
DEXENT TRADING S.A.,19488
P.L. ASSOCIATES INC.,13735
SHEARER PROPERTIES S.A.,14800
DELROY PROPERTIES INC.,14205
Uni International LTD,2001269
VENTAS DIRECTAS DE LATINOAMERICA (VENLAT) S.A.,15158
DAIANA INC.,17303
HARTER SERVICES S.A.,19519
GALAXY PROPERTIES INTERNATIONAL INC.,16645
HELMSLEY INTERNATIONAL S.A.,16287
SPENLOW PROPERTIES S.A.,16611
PAN AFRICAN MARKETING INC.,15207
THESEUS ANCIENT ART INC.,14831
GINFLE INC.,17311
REGENT HOLDINGS S.A.,1530
LAUDERDALE MANAGEMENT S.A.,16594
SPENDEX MANAGEMENT CORP.,18510
LA ESPERANZA ASSOCIATED CORP.,18519
PERCIVAL INTERNATIONAL S.A.,16330
NASH OVERSEAS S.A.,14926
EUROFILM MANAGEMENT INC.,15329
SANDWOOD PROPERTIES S.A.,15337
GROLIPE INC.,16637
AGRIGLOBE HOLDING INC.,14902
AURELIA INVESTMENT CORPORATION,15348
INVERSIONES TAIPAN S.A.,18512
NADIRA INTERNATIONAL INC.,14312
HAMMER MANAGEMENT S.A.,14854
MARITIME BROKERS CORPORATION,16746
SILVER HILL PANAMERICAN CORP.,19716
KONTIC ASIA INVESTMENTS CORP.,17009
MARINEX INTERNATIONAL S.A.          (COSTA RICA),13594
PRO DAVID INC.,17027
NORSCH CORP.,17045
TOSIN INDUSTRIAL CORP.,17058
EARTH RECYCLE INC.,17097
INDUSCO TRADING S.A.,12710
KARD INVESTMENTS INTERNATIONAL S.A.,16254
GOWELL HOLDINGS S.A.,18531
STEVALS S.A.,16011
HOTEI S.A.,15090
ELKTON ASSOCIATES S.A.,12726
DOVETAIL ASSOCIATES INC.,15111
TKT TRADING INC.,15126
ASTLEY MANAGEMENT INC.,13054
IVI INTERNATIONAL LTD. S.A.,16026
GALINI S.A.,160
MONSAL INTERNATIONAL S.A.,13403
PUBLISPORT S.A.,18385
ULSTEIN INVESTMENT INC.,16197
DOOLEY CORPORATION,16333
"HANSE FUND, S.A.",18549
"RADIOLOGIA E IMAGENES DE PANAMÁ ESTE, S.A. (RIPESA)",18608
EQUICORP HOLDING INC.,15127
SUNDANCE MANAGEMENT S.A.,15190
REDINC INTERNATIONAL S.A.,16586
TIGER POWER CORP.,18629
CRAIG CONSULTANTS S.A.,18670
HENDRY DEVELOPMENT S.A.,16364
SILKGATE HOLDINGS S.A.,17057
HOLCO INVESTMENT INC.,16010
SOLWAY ENTERPRISES S.A.,16097
THREE ARROWS HOLDING INC.,14836
STRATUS TRADING CORP.,15570
GOLDEN LIGHT LIMITED,2000702
PINECONE MARKETING LIMITED INC.,15150
KALIK CONSULTANTS S.A.,16560
GEMEINDE BRAU S.A.,15031
MODERN PROPERTIES S.A.,15091
OMNIA MANAGEMENT INC.,19678
COMPAÑÍA AGROALIMENTICIA TROPICAL CORP.,19499
MYSTIC DEVELOPMENT S.A.,17612
EVARTS ENTERPRISES INC.,16539
FINADIS CORPORATION,15173
GUIDEWAY CORPORATION,19492
MONETARY FUNDS S.A.,1761
ECOSYSTEM RESEARCH AND INVESTMENT INC.,15580
SCENT FLOWERS LIMITED INC.,19536
IFGCORPORATE.COM(PANAMA) INC.,19554
ALLOY GREEN INTERNATIONAL LIMITED,1004882
Pharmatest LCDD S.A.,1004631
MANSFIELD INTERNATIONAL INC.,200060
INTEROMNIA INC.,16624
ORVILLE ENTERPRISES S.A.,16734
NERH INTERNATIONAL INC.,1711
VICTORY ASSOCIATES S.A.,17613
ARTINSOFT INTERNACIONAL S.A.,17159
BELVEDERE EQUITIES S.A.,15603
SEITRA HOLDING INC.,15629
LITEMI S.A.,17264
ARLISS EQUITIES S.A.,16702
MARABELLA ENTERPRISES S. A.,1725
AUDRY ENTERPRISES LIMITED,2000643
YORKINGTON ASSETS LIMITED,2000697
DUKE HOLDINGS LTD.,200083
TIMBER CONSULTANT S.A.,19540
PARK EQUITIES S.A.,17616
ATREIDES INVEST S.A.,15389
CLARK & STEVENS S.A.,15353
KEYSAIL INC.,19464
SANGLE INC.,17597
SINOVIAND INDUSTRY LIMITED,2001353
NEWSHIRE INVESTMENT S.A.,17228
BLESUR ENTERPRISES CORP.,17274
SIRVALLEY CORP.,15428
NORDIC CONSULTANTS OVERSEAS INC.,15454
AVALON FUNDS INC.,17632
FLICARA CORP.,17265
SWEET BAY CAPITAL CORP.,200079
REDFERN PARTNERS S.A.,200213
MOLLER TOOLS LTD.,2002158
ASTRUAN MANAGEMENT INC.,17312
CARIBBEAN INDUSTRIAL METALS INC.,17364
GLOBAL MINING EQUIPMENT LIMITED,2002176
ADAIR COLOMBIA OIL & GAS S.A.,17098
NABLA FINANCE CORP.,17028
Cristobal Corporation,2000776
LEATHCHAOCH MANAGEMENT LTD. S.A.,17393
HERMANOS HOLDINGS CORP.,17405
KEEL TRADING INC.,15664
"FINALYSES, S.A.",17319
DORENA MANAGEMENT CORP.,17120
LEADWAY ASSOCIATES S.A.,17388
OCEANIC ESTATES S.A.,17406
EIGER FUNDS INVESTMENT S.A.,17637
YARLING HOLDINGS S.A.,17156
"CONSULTORES AERONAUTICOS, S.A.",1708
VISION INVESTMENTS EQUITIES INC.,17204
FRASER CONSULTANTS S.A.,15088
EROS TRADING S.A.,1510
LIONSGATE HOLDING CORP.,15605
ROLCA INC.,15635
JASPER GROUP INC.,17417
MESSIER ASSETS S.A.,17641
ABBOTT DEVELOPMENT S.A.,17348
D&G development LTD,2002186
VECTOR EQUITIES CORP.,17171
STARKING HOLDINGS S.A.,17290
PROPIEDADES RIO ANTON S.A.,15486
MUDOIL INC.,15124
PEARL COAST INVESTMENTS S.A.,17227
BEACON HILL CORPORATION,2000865
WATERBURY DEVELOPMENT CORP.,17646
"Shandong Bayi Tyre Manufacture Co., Ltd.",2000870
"KDGARDEN INTERNATIONAL CO., LTD.",2000894
AYLESWORTH INVESTMENTS S.A.,17387
WELMONT INVESTMENTS LIMITED,2002195
BAIRD INVESTMENTS S.A.,15676
TOUR EUROPE S.A.,1957
EASTERN TRAIL CORPORATION,19569
THE NORTHERN LIGHT INTERNATIONAL CORPORATION,19574
DIVA ASSOCIATES S.A.,17211
ENERGÍA ESPERANZA CORPORATION,19598
OLMAR SHIPPING & TRADING S.A.,17361
"HK FIDELITY AND DEVELOPMENT CO., LIMITED",2002193
MEADOW INTERNATIONAL S.A.,14892
"DUALTEC, S.A.",14942
BENESCO FINANCE INC.,14974
GIC SHIPPING INTERNATIONAL INC.,14986
BRADFIELD INTERNATIONAL CONSULTANTS INC.,2001377
DASHING CORP.,16485
PACIFIC DYNAMIC INTERNATIONAL CORPORATION,16511
SCREEN AND MUSIC CONSULTANTS CORPORATION,15117
ITCS(SUISSE)S.A. INTERNATIONAL TRADING & CONSULTING SERVICES,13080
UNIVERSAL INVERSIONES Y COMERCIO S.A.,12801
FULTON COMMERCIAL S.A.,12822
TENCLEM S.A.,1313
LOGIFAX S.A.,13429
PREXCO INTERNATIONAL S.A.,12826
VENICE HOLDINGS INC. LC,121192
BAYLISS TRADING S.A.,15678
"UNITED GROUP INTERNATIONAL, S.A.",16410
ASSOCIATED INTERNATIONAL DEVELOPMENTS INC.,10046
WILSON LEARNING S.A.,15510
GLOSTER INC.,16424
KILO CORPORATION,1434
HEAVEN INTERNATIONAL GROUP INC.,2002109
APELDON CORPORATION INC.,2001358
TASS INVESTMENTS S.A.,16398
SNAYWILL OVERSEAS S.A.,19692
GET PINK ENTERPRISE CORP.,17042
APPLECROSS INVESTMENTS S.A.,14345
CANTABRICO INTERNATIONAL INC.,14408
JOIN TECH CORP.,17060
LIEN CHEN INTERNATIONAL INC.,17589
BRYN GLOBAL CORP.,2001379
DALEVIEW INCORPORATED,2001394
GENTILLE OVERSEAS CORP.,19750
NADYA INC.,14444
TURINA INC.,14448
