e.name,e.internal_id
FIRSTLAND (USA) COMPANY LIMITED,2002616
Vertical Worldwide Trading Ltd.,2002631
STAMP DUTY LTD.,2002634
"CHARTERED INVESTMENT CO., LTD.",2002670
"Hangzhou Linan Landwell Electronics Technology Co., Ltd",2002687
Softex International Limited,2003110
"IYOSUI CO., LTD.",2003121
REAL EXPRESS INTERNATIONAL LTD.,2003135
CAPITAL TRUCK CORP.,2003138
JERRY DONNA MANAGEMENT LTD.,2001816
Topping Dragon (Hong Kong) Limited,2001855
GO SHINE INTERNATIONAL LTD.,2001900
"CHANGSHENG TRADING CO., LTD.",2002706
UNION TALENT INTERNATIONAL LIMITED,2002711
ATLANTIC CORPORATION,201149
RISING LIMITED,201152
LOCKFIELD CORP.,20122
GLORY SUCCESS LIMITED,2002751
"SHENG FA TRADING CO., LTD.",2002762
STAVANGER INTERNATIONAL CORP.,14775
SAPHIRE MANAGEMENT S.A.,14802
"Hongkong New Mails Mining & Energy Co., Ltd",2002780
"SWINGTEX CO., LTD.",2002808
WINDEL MANAGEMENT S.A.,14551
"SUN HOPE ENTERPRISE CO., LTD. S.A.",17758
GOOD WISE ENTERPRISES LTD.,2002812
EUROPACO SEAFOOD LIMITED,2002815
INVERSIONES ROSS-ENDA S.A.,14829
SEDAC COMPANY INC.,14832
NEWPOINT INTERNATIONAL INC.,2002839
"Unique Home Fashion Co., Ltd.",2001977
CLOUD CITY LTD.,204990
CARAVAN INVESTMENTS LTD.,2003933
MEMBERS FACTORS LIMITED,201971
ISIS CONSULTING LTD.,201885
"FANGXING CO., LTD",2001984
VALUE INVESTOR HOLDINGS LIMITED,201825
MORINGTON PREMIUM LTD.,2003957
EVER TOP INTERNATIONAL LIMITED,200286
TOP GOAL ENTERPRISES LTD.,2001989
INDUSTRIAL TECHNOLOGY CORP.,201879
IMI Management Ltd,2001974
SELBONNE LIMITED,200334
NEW STARS INTERNATIONAL LTD.,2001016
EVERWEALTH DEVELOPMENT LTD.,2001037
COMANOL FINANCE S. A.,1992
MARMARA SHIPPING AND TRADING INC.,19931
DREVIS LTD.,2000693
V M & E TREASURER INC.,2000700
SARMATIAN INC.,201520
RANDAL INTERNATIONAL INVESTMENT CORP.,19893
WADE ASSET MANAGEMENT CORP.,19942
WESTBROOK MANAGEMENT CORPORATION,19955
"RONGXING PACKING CO., LTD.",2000720
FORTUNE SEAFOODS INC.,2000743
NELTON INT'L SHOES CORP.,16930
KELSO INTERNATIONAL S. A.,1697
KESINGWAY GROUP INC.,2001461
AGIETTO INC.,19923
STRUTNER ASSOCIATES S.A.,19930
FABERIUS CAPITAL S.A.,19975
Adelaide Solutions Ltd.,2003865
YEW S.A.,201493
SAN Investments LTD.,2002599
Going This Way Limited,2003326
FUSIL INVESTMENTS LIMITED,200063
D.C.L. LIMITED,201905
MORPHEUS CORP.,19889
Creative Cut Ltd.,2003992
CORPORACION OFL RD CORP.,2000007
MIN GROUP S.A.,2001009
DANWORTH S.A.,2004024
BIOGLOBAL INTERNATIONAL LTD.,2000638
ALLENSWOOD ENTERPRISES S.A.,2000791
Superior Plesure Limited,2003328
Meridal Investments Ltd.,2003890
AKSU MANAGEMENT LTD.,2003896
LANNOX INVEST S.A.,19962
DOGANA FINANCE LTD.,2000004
PETCOM INTERNATIONAL S.A.,202231
INVESTDEVELOP LTD.,201005
QUARLEY MANAGEMENT S.A.,20040
BOWPOST CORP.,19918
GTC - GLOBAL TRADING INC.,19921
"SIX DEGREES D.M. LIMITED, ET AL",201928
ALEA ENTERPRISES LTD.,201926
N-TEC INC.,19980
HIGHSTAGE CORP.,2004045
POLYCHEM LTD.,200828
BELMONT LTD.,2004047
ASWAD HOLDING LIMITED,202233
TOP VIEW LIMITED,200891
FORTE HOLDINGS LIMITED,2000836
APILONE LIMITED,200383
GOVENSHIRE INTERNATIONAL INCORPORATED,2000818
JUNHONG INTERNATIONAL (HK) LIMITED,2004035
Mobil Lubricating Oil International Group (USA) Investment Ltd,2003820
HIGHMARK TECHNOLOGIES LTD.,2004058
JEREZ CORP.,19978
SilverWeb Ltd,2003847
VESTA GROUP LIMITED,2000273
VARO COMMERCIAL LIMITED,2000816
TOBAGO BUSINESS CORPORATION,19999
WYDER INVESTMENTS CORP.,19944
MOSSACK FONSECA & CO. (Cyprus) LTD.,2001321
LINEHALL LTD,200389
"Hongkong Star Vast Trading Co., Limited",2004005
CLIVE RESEARCH & CONSULTING LTD.,200064
HANTVILLE S.A.,19977
ORAMIS S.A.,19981
PINELAKE EQUITIES S.A.,2000021
PINAR MANAGEMENT LTD.,200088
"DEEMAX TIRE GROUP CO., LTD",2004040
PHOENIX DEVELOPMENT LTD.,200916
"SHANDONG SHUANGWANG RUBBER CO., LTD.",2001333
VECTRA CONTINENTAL INC.,200831
SWEETPEA SOLUTIONS ONE LIMITED,2001296
"HMG LOGISTICS CO., LTD.",200953
INTER-NATIONAL BUSINESS MANAGEMENT LIMITED,200133
Sigam Ltd.,2000289
FLYCATCHER CORPORATION S.A.,200961
Sea Trucks Group Limited,2000809
SOUTHBAY HOLDINGS INC.,2001524
CPM INC.,2001338
HK SUNRISE GLOBAL TRADING INC,2003904
AMETHYST EUROPE INC.,200382
TRI-STAR INVESTMENTS LIMITED,200129
STEEPDALE INC.,200954
GOOD TOP ENTERPRISES LIMITED,2000920
VADIN SERVICES S.A.,19953
FARWOOD HOLDINGS INC.,200408
HALCOMBE INCORPORATED,19998
MATRIX LABORATORIES LTD.,200068
GRACEFIELD INVESTMENTS CORPORATION,2000269
GALPION GROUP CORP.,20039
GLOBAL NET LTD.,201018
ALL AMERICAN REINSURANCE COMPANY PCC,2000962
FLOR DESARROLLOS S.A.,200028
Bamboo Workshop Houseware Ltd.,2000769
INONTIME LIMITED,2000304
ROTEX BUSINESS LTD.,201008
"QINGDAO TRUSTO CO., LTD.",2000789
"UNION CHANCE CO., LTD.",2001086
TAMWELL GROUP LTD.,2001530
TARBET INTERNATIONAL S.A.,2001531
ITA CONSULTING LTD.,200964
"QINGDAO ALLUCKY IMPORT AND EXPORT CO., LTD",2003946
RUSMETALL LTD.,200155
VENDOME ASSET CORP.,2001548
EMIRATES INVESTMENTS INC.,2000295
STAR BRIGHT LIMITED,200978
EASTGROVE CORP.,2003998
BEDEL INC.,2000792
"Seawards International Trading Co., Ltd",2000810
ZICMAN CORPORATION,200986
MANZAR INTERNATIONAL INC.,201079
PSI INTERNATIONAL LIMITED,200098
"NINGBO FREEGO IMP. & EXP. CO., LTD.",2003365
YANGDONG WOODSUN HOUSEWARES CO. LTD,2000747
RED STAR ENTERPRISES LIMITED,2004037
Damascus Investment Limited,202272
SPANDAY HOLDINGS S.A.,19954
"LIYURUI INTERNATIONAL CO., LTD",2004060
"OCEAN PROSPERITY INTERNATIONAL CO., LTD.",2000890
Weisteel International Ltd,2000892
Move It Damco Ltd.,2000038
RADIANT INVESTMENT INC.,2000022
"FACTORIA LACTEOS, S.A.",19949
KONTIS S.A.,19961
EASTWOOD HOLDINGS INTERNATIONAL LIMITED,2000851
ZATTO & CO. INC.,20009
"JIN TAI RUBBER CO., LTD",2000908
Fortun Holding and Trading LTD.,202282
NERISSA GROUP LIMITED,2000346
"WINTEC INTERNATIONAL CO., LTD.",2003940
GREEN LAND HOLDING LIMITED,202246
J.Real HK LTD,2004098
REGENT ENGINEERING INTERNATIONAL LTD.,200109
REZZA EDITORES PANAMA SA - ex - REZZA EDITORES S.A.,2000058
MIDDLE EAST INVESTMENTS CORPORATION,2000062
NAS HOLDING LIMITED,202248
Realfortune International Corp. Ltd,2000943
"SHIN KEIWA SOFTWARE DEVELOPMENT CO., LTD.",2000945
CBI CROSS BOW INTERNATIONAL LIMITED,200134
GULF WORLDWIDE INVESTMENTS  LTD.,2000070
TEMPERLEY-JONES LIMITED,201968
SENTOSA LIMITED,2003367
Landshark Corp.,2001056
QINGDAO PACIFIC GAIN INVESTMENTS LTD.,2001341
NEXT LEVEL BUSINESS LIMITED,2000059
EAST VIEW HOLDINGS LTD.,2000061
LINMARK LTD.,2003375
GULF WORLDWIDE HOLDINGS LTD.,2000071
EDDINGTON WORLDWIDE LTD.,200008
"YANTAI HAIGE INTERNATIONAL TRADING CO., LTD",2004064
CNXX PROTECTION LTD.,2000825
EU Investment Ltd.,2000107
Casa Blanca Investments Ltd.,2000111
TENBY CORPORATION INC.,200082
"RSD INTERNATIONAL CO., LIMITED",2001090
STAMEN INC.,20011
PALMER INTERNATIONAL INC.,2000045
SUPERACTORS LIMITED,201025
DALEVIEW PROPERTIES LIMITED,2000325
Emirates Financial Inc,2000357
Prestige Ltd.,2000402
GRAHAM GILES CORPORATION,20366
"SUPERVUE INTERNATIONAL CO., LTD.",2000961
BULLOCK DEVELOPMENTS INC.,202302
JASPER TRADING LTD.,202313
"YIYANG GROUP CO., LTD.",2000964
Zibo Guosheng Glaze Co. Ltd.,2001565
TARGENT LTD.,201131
MARABELLO S.A.,202316
IHP GROUP CORP.,2004038
TUDOR FINANCE INC.,201083
SARAI OVERSEAS CORP.,15461
MEDCAP I CORP.,15535
SEVILLA LTD.,202318
INTERCHEMICAL INCORPORATED,20115
UNIONCHEM ENTERPRISE CORP.,2000845
GOLD SUN GROUP LTD.,2000866
RIMPEX S.A.,200007
SOUTHCORNER LIMITED,2001128
SPRINGBROOK LIMITED,200113
TOP LINK LIMITED,200005
LANCE INC.,200006
"SHANGHAI SANMENG MINERAL RESOURCES CO., LTD",2001104
BLUE STAR HOLDINGS INC.,2000067
FOREX COMPANY LTD.,2000080
TOP SUN TECHNOLOGY DEVELOPMENT LIMITED,2001117
CASTLE FINANCE CORP.,2000040
Crystal Litter Limited,2000984
BEAUTY LIFE ENTERPRISES LIMITED,2004068
"NINGBO JIN YUAN IMPORT & EXPORT CO., LTD.",2004115
SINCLAIR INVESTMENTS INC.,200412
Bastina Enterprises Ltd.,2004147
BEST CREATIVE LIMITED,201117
"LEGEND INTERNATIONAL TRADING CO., LTD.",2003390
"LS HOUSEWARES CO., LTD.",2003406
YN Magchem Ltd,2003414
"YIPU TRADING CO., LTD.",2000869
Pranta S.A.,202464
ROBELLA LIMITED,203851
WORLDMANN INTERNATIONAL LTD.,203787
ALL AMERICAN JOINT VENTURE LTD.,2000871
"QINGDAO QFHR ELECTRIC ROBOTIZITION CO., LTD",2000874
"QINGDAO BATER CHEMICAL CO., LTD.",2001193
"SUNSMILE CO., LTD.",2001196
PRECIOUS STONES INTERNATIONAL S.A.,12828
KARALUNA ASSOCIATES S.A.,17949
"ZHEJIANG LEMER GROUP CO., LTD",2004101
J&Y International Limited,2004128
Liberty Trading Ltd.,2000106
"YK TRADE CO., LTD",2003423
MATADOR INVERSIONES S.A.,18349
ATHENA INTERNATIONAL CORP.,2000159
"Grant International Trading Co., Ltd",2003431
"Casavilla International Co., Ltd.",2001205
SILVERLAKE TRADING CORP.,2000294
CAMPRODON INVESTMENT LIMITED,201413
Superior Developments Ltd.,2000448
2H Corp.,2001177
Lilay LTD,2002455
FORSTER HOLDINGS CORP.,19686
LOYAL INTERNATIONAL LIMITED,2001222
"Winning Sourcing Corp., Ltd",2000897
LAP 2000 MARKETING S.A.,20030
CONSTRUCORP HOLDINGS INC.,2000337
"HBG GLOBAL CO., LTD.",2000902
DYNAMIC OCEAN ENTERPRISES LTD.,2000918
BRITANNIA SECURITIES INTERNATIONAL LIMITED,200258
face4place Limited,2002233
CHARITÉ S.A.,200259
CRANBLUE LTD,2002303
"Laiyang Xinsheng Foodstuff Co., Ltd",2002319
Elite Sky International Limited,2002614
"QUTECH GROUP CO., LTD",2002617
HAMEBON BIO-TECH LIMITED,203792
BEEHIVE INC.,2001368
BUSH ENTERPRISES INC.,2001382
ZIRCON ASSETS S.A.,2001568
XT Logistics Inc.,2002537
"TOP TONE TRADING CO., LIMITED",2002372
MRG CONSULTING LIMITED,202505
GLOBAL SECURITIES CORP.,200232
Golden Hill Group Limited,2002375
"HoiTeung Marine Service Co., Ltd.",2003477
Groupe Motion Europe Limited,2002331
PROTEX COMMERCIAL ENTERPRISES LIMITED,201984
"Yoyo Electronic Industry Co., Ltd.",2003486
"Ningbo Yihui Accessories Co., Ltd.",2002632
ASRI Services Inc.,2001354
Startech Investment Ltd.,2003949
D.S INDUSTRIAL LIMITED,2002566
KURT S.ADLER INC.,2002568
OXFORD CAPITAL LTD.,202326
VERENA BUSINESS LTD.,2001549
RAFFERTY INC.,20010
COMPUTER FUTURE INC.,20105
Sino Peak Limited,2000991
FOOTPRINT RESOURCES LIMITED,201033
"ZHONGYI GROUP CO., LTD.",2000997
FINANCIAL ADVISORY GROUP LTD.,202328
OREX S.A.,202330
HUNTER ASSOCIATES S.A.,203813
WEALTHY DRAGON GROUP LIMITED,2001005
GASTON NARADA INTERNATIONAL LIMITED,201178
"TOTAL-INTEGRA TECH CO., CORP.",17825
4invest Ltd,2002594
ICM Worldwide Ltd,2002377
UKR Marketing Services Ltd.,2003472
Jessy Group Limited,2003521
HAZELWOOD ESTATES LTD.,200238
Fxcapital LTD,2002472
HALTON LIMITED,202461
WESTERN ATLANTIC TRADING AND CONSULTING LTD.,200414
Hello Horsey Holdings Ltd.,2004154
ALMONDBERRY GLOBAL INC.,2001357
ASTONVILLE HOLDINGS LIMITED,203886
GLOBAL STANDARD SOCIÉTÉ ANONYME,200256
DELMISS INVESTMENTS INC.,17863
LAKIWOTT CORP.,19497
"MAX INDUSTRIAL CO., LIMITED",2002383
BAOSH WHEEL COMPANY LIMITED,2002391
AVANA TRADING LTD.,201945
INTEGRATED MANAGEMENT SERVICES LIMITED,201955
KENSINGTON LANE LTD.,203900
AMEDUSA TRADING PVT LTD.,2002640
WYDER EQUITIES INC.,17885
JEYA GROUP LIMITED,200405
ARIES HOLDINGS CORP.,200264
FAIRFIELD INDUSTRIES LTD.,203907
Neptune LTD,2002550
The FlyLabs Corp.,2004063
MDL IMPEX GmbH,2000090
BRILEN INVEST S.A.,19216
TARK INVESTMENTS LTD.,202341
SKYLINE CONSULTANCY SERVICES LIMITED,201986
"NINGBO DEALER WELL CO., LTD.",2002665
DOTCOM CONSULTING LIMITED,200101
"Keyman Industrial Co., Limited",2004108
EAGLE ENTERPRISES LIMITED,201141
RED HOUSE DEVELOPMENTS INCORPORATED,20110
"HAWKY INTERNATIONAL TIRE CO., LTD.",2001025
"Zhaoyuan Gold Mining Machinery General Factory Co., Ltd.",2001027
ANSON LIMITED,200418
CRANMER INTERNATIONAL INC.,20121
ALSACE PROPERTIES LIMITED,202393
"HUILI INTERNATIONAL TRADING CO., LTD",2001042
"Qingdao Perfect International Trading Co., Ltd",2001044
VENTURETEK CONSULTANTS LIMITED,201809
HONESTOOLS INDUSTRIAL COMPANY LTD.,2001583
YORKLAND TRADING LIMITED,201910
OXY ENTERPRISES INC.,1976
THISLER AND FIRES INVESTMENT LTD,201870
"NOBLE CO., LTD",2001609
Hunyin Ltd.,201126
CASALA LIMITED,202358
LUNCOR OVERSEAS INC.,20042
AIR SERVICES INTERNATIONAL LTD.,200463
SOL COMPUTING LIMITED,200473
GAIN BRIGHT LTD.,2001610
"Far Eastern Metal Supplying Group Co., Ltd.",2001658
JOSS STONE LTD.,2000082
BELLECHOICE ENTERPRISES INC.,200251
GLOBAL PROFIT GROUP LIMITED,201270
INTERNATIONAL VACUUM SYSTEM LTD.,200480
CEDARCREST ESTATES LTD.,200167
"NINGBO TISUN MEDIC BIOCHEMIC CO., LTD.",2001055
ELECTRO SHOCK LIMITED,202000
AQUILON GROUP INC.,2003981
PRIVATEQUITY INC.,201943
RANGOON INTERNATIONAL INC.,200494
Power Computer Corporation,202399
INDUSTRIAL TRADE GROUP LTD.,203779
"Combo Group Co., Ltd.",2003426
NAVIGATOR J. INTERNATIONAL INC.,2001069
GLOBAL TELECOM LTD.,202483
RYLAND HOLDINGS LTD.,2002329
WIGMORE CORPORATION,200496
"JIAXIANG INTERNATIONAL CO., LTD",2001718
SWINSTON CONTINENTAL INC.,201086
GRANT ENTERPRISES INC.,201146
OVERSEAS ENTERPRISE LIMITED,203814
"Canadian Logistics Equipment, INC",2003483
RYDSTON INCORPORATED,202496
BLAIR INTERNATIONAL LTD.,203909
FOREVER SUNSHINE HOLDINGS LTD.,2001720
KAZIO LIMITED,2000423
CALIFORNIA DREAMS LTD.,202365
ERSEN INVESTMENTS S.A.,2001629
DRAWBRIDGE INVESTMENTS LTD.,2001401
ROWEN LTD.,202442
OAX INTERNATIONAL LIMITED,2000379
FANSHIP INCORPORATED,2001418
General Material Company Limited,2001692
Sasha Holdings Limited,2001738
JIMENA LIMITED,201165
KINNEY S.A.,202351
VERA CONSULTANTS LTD.,201232
POWER INVEST & TRADE CORP.,201277
YESTER ASSETS CORP.,20096
KINVER SERVICES S.A.,20097
BALLCUP LIMITED,2001584
CHADWORTH COMPANY INCORPORATED,2001383
IDUNA INVEST LTD.,202296
Respect World Ace Limited,2003970
AL ZAMAN GROUP OF COMPANY'S LTD,2000454
"China Qiji Industry Co., Ltd.",2001739
DENROSE HOLDINGS CORPORATION,2001399
DILLION HOLDINGS INCORPORATED,2001400
JOHNSON'S RESEARCH COMPANY LTD.,200420
ALF-GAM S.A.,2012
LAURUS LTD.,2001743
NEW WORLD LTD,201287
"CYUU NICHI NOU CHIKU SUI CO., LTD",2001741
LADYBIRD INC.,200525
DUX LTD.,202373
FERNLEA INVESTMENTS LTD.,2001419
"RAKUUNN INDUSTRY CO., LIMITED",2001766
HALSTON ENTERPRISES CORP.,2001774
CARSON INC.,2004120
Global Line INC.,2004133
PALMERSTONE ASSET MANAGEMENT S.A.,200449
DRAGON MULTI PROJECT LTD,201229
GOLDEN VIEW GROUP LTD.,2001067
VAMPROS LIMITED,200472
ARBOUR GREEN LIMITED,2000411
MARTA TRADING CO. S.A.,20128
"QINGDAO TP RANGE INT'L CO., LTD",2001110
FUTURE WIDE LTD.,200174
SANGAVEN INTERNATIONAL LTD.,2004134
HILAL INTERNATIONAL PROPERTIES S.A.,14870
STELLA CAPITAL CORP.,201605
"NOVATEK ENTERPRISES, INC.",204983
"Moon Fly Industry Co., Ltd.",2003453
ZENTURIO S.A.,201228
"SAFE BUILDING MATERIAL CO., LTD",2001845
Sun Light Trading Limited,2003497
HIGHBURY OVERSEAS CORP.,2003505
Backdrifts Inc.,2003154
WATERHOUSE LTD.,200648
Frangipani Trading Limited,2003590
ALLODIS INVESTMENTS LIMITED,2003593
KARAUD INTERNATIONAL INC.,200650
Futura Ltd.,203143
LONGVIEW PROPERTIES INC.,13002
FIRST INTERNATIONAL CONSULTING MANAGEMENT CORP.,18382
FERGO LIMITED,202943
GREENHILLS AGENCIES S.A.,202948
FONTVIEILLE INC.,13040
ENOSA TRADING S.A.,13141
Tarzet Limited,202391
TRINIDAD ASSOCIATES S.A.,20315
MAYFIELD MANAGEMENT S.A.,203167
Bushman Limited,2003587
Hamble Investments Limited,2003605
George Meursault Limited,2003613
